,product,price,quantity,sales,date,region
842,pink morsel,$5.00,435,"$2,175.00",2021-05-11,east
843,pink morsel,$5.00,438,"$2,190.00",2021-05-11,west
844,pink morsel,$5.00,431,"$2,155.00",2021-05-12,north
845,pink morsel,$5.00,465,"$2,325.00",2021-05-12,south
846,pink morsel,$5.00,405,"$2,025.00",2021-05-12,east
847,pink morsel,$5.00,491,"$2,455.00",2021-05-12,west
848,pink morsel,$5.00,466,"$2,330.00",2021-05-13,north
849,pink morsel,$5.00,442,"$2,210.00",2021-05-13,south
850,pink morsel,$5.00,402,"$2,010.00",2021-05-13,east
851,pink morsel,$5.00,464,"$2,320.00",2021-05-13,west
852,pink morsel,$5.00,427,"$2,135.00",2021-05-14,north
853,pink morsel,$5.00,500,"$2,500.00",2021-05-14,south
854,pink morsel,$5.00,428,"$2,140.00",2021-05-14,east
855,pink morsel,$5.00,438,"$2,190.00",2021-05-14,west
856,pink morsel,$5.00,448,"$2,240.00",2021-05-15,north
857,pink morsel,$5.00,436,"$2,180.00",2021-05-15,south
858,pink morsel,$5.00,404,"$2,020.00",2021-05-15,east
859,pink morsel,$5.00,478,"$2,390.00",2021-05-15,west
860,pink morsel,$5.00,475,"$2,375.00",2021-05-16,north
861,pink morsel,$5.00,410,"$2,050.00",2021-05-16,south
862,pink morsel,$5.00,416,"$2,080.00",2021-05-16,east
863,pink morsel,$5.00,411,"$2,055.00",2021-05-16,west
864,pink morsel,$5.00,404,"$2,020.00",2021-05-17,north
865,pink morsel,$5.00,494,"$2,470.00",2021-05-17,south
866,pink morsel,$5.00,444,"$2,220.00",2021-05-17,east
867,pink morsel,$5.00,451,"$2,255.00",2021-05-17,west
868,pink morsel,$5.00,437,"$2,185.00",2021-05-18,north
869,pink morsel,$5.00,491,"$2,455.00",2021-05-18,south
870,pink morsel,$5.00,454,"$2,270.00",2021-05-18,east
871,pink morsel,$5.00,483,"$2,415.00",2021-05-18,west
872,pink morsel,$5.00,480,"$2,400.00",2021-05-19,north
873,pink morsel,$5.00,460,"$2,300.00",2021-05-19,south
874,pink morsel,$5.00,435,"$2,175.00",2021-05-19,east
875,pink morsel,$5.00,404,"$2,020.00",2021-05-19,west
876,pink morsel,$5.00,439,"$2,195.00",2021-05-20,north
877,pink morsel,$5.00,410,"$2,050.00",2021-05-20,south
878,pink morsel,$5.00,411,"$2,055.00",2021-05-20,east
879,pink morsel,$5.00,460,"$2,300.00",2021-05-20,west
880,pink morsel,$5.00,496,"$2,480.00",2021-05-21,north
881,pink morsel,$5.00,448,"$2,240.00",2021-05-21,south
882,pink morsel,$5.00,405,"$2,025.00",2021-05-21,east
883,pink morsel,$5.00,496,"$2,480.00",2021-05-21,west
884,pink morsel,$5.00,486,"$2,430.00",2021-05-22,north
885,pink morsel,$5.00,420,"$2,100.00",2021-05-22,south
886,pink morsel,$5.00,484,"$2,420.00",2021-05-22,east
887,pink morsel,$5.00,482,"$2,410.00",2021-05-22,west
888,pink morsel,$5.00,431,"$2,155.00",2021-05-23,north
889,pink morsel,$5.00,469,"$2,345.00",2021-05-23,south
890,pink morsel,$5.00,409,"$2,045.00",2021-05-23,east
891,pink morsel,$5.00,448,"$2,240.00",2021-05-23,west
892,pink morsel,$5.00,478,"$2,390.00",2021-05-24,north
893,pink morsel,$5.00,442,"$2,210.00",2021-05-24,south
894,pink morsel,$5.00,421,"$2,105.00",2021-05-24,east
895,pink morsel,$5.00,415,"$2,075.00",2021-05-24,west
896,pink morsel,$5.00,404,"$2,020.00",2021-05-25,north
897,pink morsel,$5.00,421,"$2,105.00",2021-05-25,south
898,pink morsel,$5.00,459,"$2,295.00",2021-05-25,east
899,pink morsel,$5.00,401,"$2,005.00",2021-05-25,west
900,pink morsel,$5.00,495,"$2,475.00",2021-05-26,north
901,pink morsel,$5.00,442,"$2,210.00",2021-05-26,south
902,pink morsel,$5.00,408,"$2,040.00",2021-05-26,east
903,pink morsel,$5.00,417,"$2,085.00",2021-05-26,west
904,pink morsel,$5.00,416,"$2,080.00",2021-05-27,north
905,pink morsel,$5.00,452,"$2,260.00",2021-05-27,south
906,pink morsel,$5.00,469,"$2,345.00",2021-05-27,east
907,pink morsel,$5.00,432,"$2,160.00",2021-05-27,west
908,pink morsel,$5.00,441,"$2,205.00",2021-05-28,north
909,pink morsel,$5.00,411,"$2,055.00",2021-05-28,south
910,pink morsel,$5.00,456,"$2,280.00",2021-05-28,east
911,pink morsel,$5.00,441,"$2,205.00",2021-05-28,west
912,pink morsel,$5.00,430,"$2,150.00",2021-05-29,north
913,pink morsel,$5.00,490,"$2,450.00",2021-05-29,south
914,pink morsel,$5.00,401,"$2,005.00",2021-05-29,east
915,pink morsel,$5.00,423,"$2,115.00",2021-05-29,west
916,pink morsel,$5.00,476,"$2,380.00",2021-05-30,north
917,pink morsel,$5.00,445,"$2,225.00",2021-05-30,south
918,pink morsel,$5.00,497,"$2,485.00",2021-05-30,east
919,pink morsel,$5.00,462,"$2,310.00",2021-05-30,west
920,pink morsel,$5.00,479,"$2,395.00",2021-05-31,north
921,pink morsel,$5.00,419,"$2,095.00",2021-05-31,south
922,pink morsel,$5.00,444,"$2,220.00",2021-05-31,east
923,pink morsel,$5.00,426,"$2,130.00",2021-05-31,west
924,pink morsel,$5.00,428,"$2,140.00",2021-06-01,north
925,pink morsel,$5.00,490,"$2,450.00",2021-06-01,south
926,pink morsel,$5.00,411,"$2,055.00",2021-06-01,east
927,pink morsel,$5.00,443,"$2,215.00",2021-06-01,west
928,pink morsel,$5.00,403,"$2,015.00",2021-06-02,north
929,pink morsel,$5.00,470,"$2,350.00",2021-06-02,south
930,pink morsel,$5.00,401,"$2,005.00",2021-06-02,east
931,pink morsel,$5.00,403,"$2,015.00",2021-06-02,west
932,pink morsel,$5.00,475,"$2,375.00",2021-06-03,north
933,pink morsel,$5.00,405,"$2,025.00",2021-06-03,south
934,pink morsel,$5.00,475,"$2,375.00",2021-06-03,east
935,pink morsel,$5.00,460,"$2,300.00",2021-06-03,west
936,pink morsel,$5.00,481,"$2,405.00",2021-06-04,north
937,pink morsel,$5.00,427,"$2,135.00",2021-06-04,south
938,pink morsel,$5.00,463,"$2,315.00",2021-06-04,east
939,pink morsel,$5.00,460,"$2,300.00",2021-06-04,west
940,pink morsel,$5.00,485,"$2,425.00",2021-06-05,north
941,pink morsel,$5.00,480,"$2,400.00",2021-06-05,south
942,pink morsel,$5.00,449,"$2,245.00",2021-06-05,east
943,pink morsel,$5.00,417,"$2,085.00",2021-06-05,west
944,pink morsel,$5.00,404,"$2,020.00",2021-06-06,north
945,pink morsel,$5.00,438,"$2,190.00",2021-06-06,south
946,pink morsel,$5.00,490,"$2,450.00",2021-06-06,east
947,pink morsel,$5.00,449,"$2,245.00",2021-06-06,west
948,pink morsel,$5.00,478,"$2,390.00",2021-06-07,north
949,pink morsel,$5.00,404,"$2,020.00",2021-06-07,south
950,pink morsel,$5.00,472,"$2,360.00",2021-06-07,east
951,pink morsel,$5.00,414,"$2,070.00",2021-06-07,west
952,pink morsel,$5.00,458,"$2,290.00",2021-06-08,north
953,pink morsel,$5.00,407,"$2,035.00",2021-06-08,south
954,pink morsel,$5.00,490,"$2,450.00",2021-06-08,east
955,pink morsel,$5.00,424,"$2,120.00",2021-06-08,west
956,pink morsel,$5.00,496,"$2,480.00",2021-06-09,north
957,pink morsel,$5.00,500,"$2,500.00",2021-06-09,south
958,pink morsel,$5.00,473,"$2,365.00",2021-06-09,east
959,pink morsel,$5.00,466,"$2,330.00",2021-06-09,west
960,pink morsel,$5.00,456,"$2,280.00",2021-06-10,north
961,pink morsel,$5.00,403,"$2,015.00",2021-06-10,south
962,pink morsel,$5.00,500,"$2,500.00",2021-06-10,east
963,pink morsel,$5.00,481,"$2,405.00",2021-06-10,west
964,pink morsel,$5.00,477,"$2,385.00",2021-06-11,north
965,pink morsel,$5.00,418,"$2,090.00",2021-06-11,south
966,pink morsel,$5.00,460,"$2,300.00",2021-06-11,east
967,pink morsel,$5.00,470,"$2,350.00",2021-06-11,west
968,pink morsel,$5.00,419,"$2,095.00",2021-06-12,north
969,pink morsel,$5.00,475,"$2,375.00",2021-06-12,south
970,pink morsel,$5.00,454,"$2,270.00",2021-06-12,east
971,pink morsel,$5.00,473,"$2,365.00",2021-06-12,west
972,pink morsel,$5.00,441,"$2,205.00",2021-06-13,north
973,pink morsel,$5.00,452,"$2,260.00",2021-06-13,south
974,pink morsel,$5.00,427,"$2,135.00",2021-06-13,east
975,pink morsel,$5.00,456,"$2,280.00",2021-06-13,west
976,pink morsel,$5.00,497,"$2,485.00",2021-06-14,north
977,pink morsel,$5.00,405,"$2,025.00",2021-06-14,south
978,pink morsel,$5.00,492,"$2,460.00",2021-06-14,east
979,pink morsel,$5.00,457,"$2,285.00",2021-06-14,west
980,pink morsel,$5.00,418,"$2,090.00",2021-06-15,north
981,pink morsel,$5.00,415,"$2,075.00",2021-06-15,south
982,pink morsel,$5.00,425,"$2,125.00",2021-06-15,east
983,pink morsel,$5.00,417,"$2,085.00",2021-06-15,west
984,pink morsel,$5.00,482,"$2,410.00",2021-06-16,north
985,pink morsel,$5.00,453,"$2,265.00",2021-06-16,south
986,pink morsel,$5.00,429,"$2,145.00",2021-06-16,east
987,pink morsel,$5.00,464,"$2,320.00",2021-06-16,west
988,pink morsel,$5.00,452,"$2,260.00",2021-06-17,north
989,pink morsel,$5.00,492,"$2,460.00",2021-06-17,south
990,pink morsel,$5.00,412,"$2,060.00",2021-06-17,east
991,pink morsel,$5.00,424,"$2,120.00",2021-06-17,west
992,pink morsel,$5.00,465,"$2,325.00",2021-06-18,north
993,pink morsel,$5.00,455,"$2,275.00",2021-06-18,south
994,pink morsel,$5.00,457,"$2,285.00",2021-06-18,east
995,pink morsel,$5.00,430,"$2,150.00",2021-06-18,west
996,pink morsel,$5.00,432,"$2,160.00",2021-06-19,north
997,pink morsel,$5.00,404,"$2,020.00",2021-06-19,south
998,pink morsel,$5.00,486,"$2,430.00",2021-06-19,east
999,pink morsel,$5.00,405,"$2,025.00",2021-06-19,west
1000,pink morsel,$5.00,456,"$2,280.00",2021-06-20,north
1001,pink morsel,$5.00,485,"$2,425.00",2021-06-20,south
1002,pink morsel,$5.00,446,"$2,230.00",2021-06-20,east
1003,pink morsel,$5.00,432,"$2,160.00",2021-06-20,west
1004,pink morsel,$5.00,472,"$2,360.00",2021-06-21,north
1005,pink morsel,$5.00,461,"$2,305.00",2021-06-21,south
1006,pink morsel,$5.00,421,"$2,105.00",2021-06-21,east
1007,pink morsel,$5.00,458,"$2,290.00",2021-06-21,west
1008,pink morsel,$5.00,456,"$2,280.00",2021-06-22,north
1009,pink morsel,$5.00,402,"$2,010.00",2021-06-22,south
1010,pink morsel,$5.00,419,"$2,095.00",2021-06-22,east
1011,pink morsel,$5.00,454,"$2,270.00",2021-06-22,west
1012,pink morsel,$5.00,416,"$2,080.00",2021-06-23,north
1013,pink morsel,$5.00,469,"$2,345.00",2021-06-23,south
1014,pink morsel,$5.00,448,"$2,240.00",2021-06-23,east
1015,pink morsel,$5.00,485,"$2,425.00",2021-06-23,west
1016,pink morsel,$5.00,478,"$2,390.00",2021-06-24,north
1017,pink morsel,$5.00,431,"$2,155.00",2021-06-24,south
1018,pink morsel,$5.00,412,"$2,060.00",2021-06-24,east
1019,pink morsel,$5.00,411,"$2,055.00",2021-06-24,west
1020,pink morsel,$5.00,428,"$2,140.00",2021-06-25,north
1021,pink morsel,$5.00,468,"$2,340.00",2021-06-25,south
1022,pink morsel,$5.00,406,"$2,030.00",2021-06-25,east
1023,pink morsel,$5.00,462,"$2,310.00",2021-06-25,west
1024,pink morsel,$5.00,413,"$2,065.00",2021-06-26,north
1025,pink morsel,$5.00,466,"$2,330.00",2021-06-26,south
1026,pink morsel,$5.00,429,"$2,145.00",2021-06-26,east
1027,pink morsel,$5.00,410,"$2,050.00",2021-06-26,west
1028,pink morsel,$5.00,419,"$2,095.00",2021-06-27,north
1029,pink morsel,$5.00,492,"$2,460.00",2021-06-27,south
1030,pink morsel,$5.00,439,"$2,195.00",2021-06-27,east
1031,pink morsel,$5.00,404,"$2,020.00",2021-06-27,west
1032,pink morsel,$5.00,437,"$2,185.00",2021-06-28,north
1033,pink morsel,$5.00,438,"$2,190.00",2021-06-28,south
1034,pink morsel,$5.00,410,"$2,050.00",2021-06-28,east
1035,pink morsel,$5.00,409,"$2,045.00",2021-06-28,west
1036,pink morsel,$5.00,431,"$2,155.00",2021-06-29,north
1037,pink morsel,$5.00,427,"$2,135.00",2021-06-29,south
1038,pink morsel,$5.00,456,"$2,280.00",2021-06-29,east
1039,pink morsel,$5.00,497,"$2,485.00",2021-06-29,west
1040,pink morsel,$5.00,408,"$2,040.00",2021-06-30,north
1041,pink morsel,$5.00,426,"$2,130.00",2021-06-30,south
1042,pink morsel,$5.00,498,"$2,490.00",2021-06-30,east
1043,pink morsel,$5.00,432,"$2,160.00",2021-06-30,west
1044,pink morsel,$5.00,413,"$2,065.00",2021-07-01,north
1045,pink morsel,$5.00,471,"$2,355.00",2021-07-01,south
1046,pink morsel,$5.00,441,"$2,205.00",2021-07-01,east
1047,pink morsel,$5.00,453,"$2,265.00",2021-07-01,west
1048,pink morsel,$5.00,401,"$2,005.00",2021-07-02,north
1049,pink morsel,$5.00,490,"$2,450.00",2021-07-02,south
1050,pink morsel,$5.00,500,"$2,500.00",2021-07-02,east
1051,pink morsel,$5.00,489,"$2,445.00",2021-07-02,west
1052,pink morsel,$5.00,492,"$2,460.00",2021-07-03,north
1053,pink morsel,$5.00,412,"$2,060.00",2021-07-03,south
1054,pink morsel,$5.00,418,"$2,090.00",2021-07-03,east
1055,pink morsel,$5.00,483,"$2,415.00",2021-07-03,west
1056,pink morsel,$5.00,479,"$2,395.00",2021-07-04,north
1057,pink morsel,$5.00,474,"$2,370.00",2021-07-04,south
1058,pink morsel,$5.00,422,"$2,110.00",2021-07-04,east
1059,pink morsel,$5.00,479,"$2,395.00",2021-07-04,west
1060,pink morsel,$5.00,441,"$2,205.00",2021-07-05,north
1061,pink morsel,$5.00,449,"$2,245.00",2021-07-05,south
1062,pink morsel,$5.00,466,"$2,330.00",2021-07-05,east
1063,pink morsel,$5.00,402,"$2,010.00",2021-07-05,west
1064,pink morsel,$5.00,486,"$2,430.00",2021-07-06,north
1065,pink morsel,$5.00,425,"$2,125.00",2021-07-06,south
1066,pink morsel,$5.00,447,"$2,235.00",2021-07-06,east
1067,pink morsel,$5.00,435,"$2,175.00",2021-07-06,west
1068,pink morsel,$5.00,492,"$2,460.00",2021-07-07,north
1069,pink morsel,$5.00,500,"$2,500.00",2021-07-07,south
1070,pink morsel,$5.00,463,"$2,315.00",2021-07-07,east
1071,pink morsel,$5.00,424,"$2,120.00",2021-07-07,west
1072,pink morsel,$5.00,408,"$2,040.00",2021-07-08,north
1073,pink morsel,$5.00,485,"$2,425.00",2021-07-08,south
1074,pink morsel,$5.00,475,"$2,375.00",2021-07-08,east
1075,pink morsel,$5.00,416,"$2,080.00",2021-07-08,west
1076,pink morsel,$5.00,421,"$2,105.00",2021-07-09,north
1077,pink morsel,$5.00,448,"$2,240.00",2021-07-09,south
1078,pink morsel,$5.00,403,"$2,015.00",2021-07-09,east
1079,pink morsel,$5.00,434,"$2,170.00",2021-07-09,west
1080,pink morsel,$5.00,439,"$2,195.00",2021-07-10,north
1081,pink morsel,$5.00,488,"$2,440.00",2021-07-10,south
1082,pink morsel,$5.00,408,"$2,040.00",2021-07-10,east
1083,pink morsel,$5.00,452,"$2,260.00",2021-07-10,west
1084,pink morsel,$5.00,434,"$2,170.00",2021-07-11,north
1085,pink morsel,$5.00,440,"$2,200.00",2021-07-11,south
1086,pink morsel,$5.00,452,"$2,260.00",2021-07-11,east
1087,pink morsel,$5.00,479,"$2,395.00",2021-07-11,west
1088,pink morsel,$5.00,402,"$2,010.00",2021-07-12,north
1089,pink morsel,$5.00,401,"$2,005.00",2021-07-12,south
1090,pink morsel,$5.00,450,"$2,250.00",2021-07-12,east
1091,pink morsel,$5.00,402,"$2,010.00",2021-07-12,west
1092,pink morsel,$5.00,429,"$2,145.00",2021-07-13,north
1093,pink morsel,$5.00,421,"$2,105.00",2021-07-13,south
1094,pink morsel,$5.00,453,"$2,265.00",2021-07-13,east
1095,pink morsel,$5.00,404,"$2,020.00",2021-07-13,west
1096,pink morsel,$5.00,459,"$2,295.00",2021-07-14,north
1097,pink morsel,$5.00,466,"$2,330.00",2021-07-14,south
1098,pink morsel,$5.00,456,"$2,280.00",2021-07-14,east
1099,pink morsel,$5.00,409,"$2,045.00",2021-07-14,west
1100,pink morsel,$5.00,475,"$2,375.00",2021-07-15,north
1101,pink morsel,$5.00,474,"$2,370.00",2021-07-15,south
1102,pink morsel,$5.00,451,"$2,255.00",2021-07-15,east
1103,pink morsel,$5.00,461,"$2,305.00",2021-07-15,west
1104,pink morsel,$5.00,488,"$2,440.00",2021-07-16,north
1105,pink morsel,$5.00,404,"$2,020.00",2021-07-16,south
1106,pink morsel,$5.00,407,"$2,035.00",2021-07-16,east
1107,pink morsel,$5.00,431,"$2,155.00",2021-07-16,west
1108,pink morsel,$5.00,429,"$2,145.00",2021-07-17,north
1109,pink morsel,$5.00,416,"$2,080.00",2021-07-17,south
1110,pink morsel,$5.00,469,"$2,345.00",2021-07-17,east
1111,pink morsel,$5.00,446,"$2,230.00",2021-07-17,west
1112,pink morsel,$5.00,475,"$2,375.00",2021-07-18,north
1113,pink morsel,$5.00,433,"$2,165.00",2021-07-18,south
1114,pink morsel,$5.00,435,"$2,175.00",2021-07-18,east
1115,pink morsel,$5.00,477,"$2,385.00",2021-07-18,west
1116,pink morsel,$5.00,459,"$2,295.00",2021-07-19,north
1117,pink morsel,$5.00,434,"$2,170.00",2021-07-19,south
1118,pink morsel,$5.00,408,"$2,040.00",2021-07-19,east
1119,pink morsel,$5.00,441,"$2,205.00",2021-07-19,west
1120,pink morsel,$5.00,487,"$2,435.00",2021-07-20,north
1121,pink morsel,$5.00,476,"$2,380.00",2021-07-20,south
1122,pink morsel,$5.00,489,"$2,445.00",2021-07-20,east
1123,pink morsel,$5.00,478,"$2,390.00",2021-07-20,west
1124,pink morsel,$5.00,423,"$2,115.00",2021-07-21,north
1125,pink morsel,$5.00,455,"$2,275.00",2021-07-21,south
1126,pink morsel,$5.00,440,"$2,200.00",2021-07-21,east
1127,pink morsel,$5.00,461,"$2,305.00",2021-07-21,west
1128,pink morsel,$5.00,456,"$2,280.00",2021-07-22,north
1129,pink morsel,$5.00,428,"$2,140.00",2021-07-22,south
1130,pink morsel,$5.00,441,"$2,205.00",2021-07-22,east
1131,pink morsel,$5.00,490,"$2,450.00",2021-07-22,west
1132,pink morsel,$5.00,412,"$2,060.00",2021-07-23,north
1133,pink morsel,$5.00,440,"$2,200.00",2021-07-23,south
1134,pink morsel,$5.00,478,"$2,390.00",2021-07-23,east
1135,pink morsel,$5.00,415,"$2,075.00",2021-07-23,west
1136,pink morsel,$5.00,403,"$2,015.00",2021-07-24,north
1137,pink morsel,$5.00,447,"$2,235.00",2021-07-24,south
1138,pink morsel,$5.00,472,"$2,360.00",2021-07-24,east
1139,pink morsel,$5.00,425,"$2,125.00",2021-07-24,west
1140,pink morsel,$5.00,447,"$2,235.00",2021-07-25,north
1141,pink morsel,$5.00,490,"$2,450.00",2021-07-25,south
1142,pink morsel,$5.00,431,"$2,155.00",2021-07-25,east
1143,pink morsel,$5.00,456,"$2,280.00",2021-07-25,west
1144,pink morsel,$5.00,457,"$2,285.00",2021-07-26,north
1145,pink morsel,$5.00,479,"$2,395.00",2021-07-26,south
1146,pink morsel,$5.00,472,"$2,360.00",2021-07-26,east
1147,pink morsel,$5.00,458,"$2,290.00",2021-07-26,west
1148,pink morsel,$5.00,488,"$2,440.00",2021-07-27,north
1149,pink morsel,$5.00,463,"$2,315.00",2021-07-27,south
1150,pink morsel,$5.00,416,"$2,080.00",2021-07-27,east
1151,pink morsel,$5.00,490,"$2,450.00",2021-07-27,west
1152,pink morsel,$5.00,433,"$2,165.00",2021-07-28,north
1153,pink morsel,$5.00,477,"$2,385.00",2021-07-28,south
1154,pink morsel,$5.00,402,"$2,010.00",2021-07-28,east
1155,pink morsel,$5.00,485,"$2,425.00",2021-07-28,west
1156,pink morsel,$5.00,425,"$2,125.00",2021-07-29,north
1157,pink morsel,$5.00,425,"$2,125.00",2021-07-29,south
1158,pink morsel,$5.00,447,"$2,235.00",2021-07-29,east
1159,pink morsel,$5.00,472,"$2,360.00",2021-07-29,west
1160,pink morsel,$5.00,401,"$2,005.00",2021-07-30,north
1161,pink morsel,$5.00,440,"$2,200.00",2021-07-30,south
1162,pink morsel,$5.00,431,"$2,155.00",2021-07-30,east
1163,pink morsel,$5.00,449,"$2,245.00",2021-07-30,west
1164,pink morsel,$5.00,444,"$2,220.00",2021-07-31,north
1165,pink morsel,$5.00,445,"$2,225.00",2021-07-31,south
1166,pink morsel,$5.00,430,"$2,150.00",2021-07-31,east
1167,pink morsel,$5.00,429,"$2,145.00",2021-07-31,west
1168,pink morsel,$5.00,414,"$2,070.00",2021-08-01,north
1169,pink morsel,$5.00,453,"$2,265.00",2021-08-01,south
1170,pink morsel,$5.00,411,"$2,055.00",2021-08-01,east
1171,pink morsel,$5.00,433,"$2,165.00",2021-08-01,west
1172,pink morsel,$5.00,456,"$2,280.00",2021-08-02,north
1173,pink morsel,$5.00,455,"$2,275.00",2021-08-02,south
1174,pink morsel,$5.00,440,"$2,200.00",2021-08-02,east
1175,pink morsel,$5.00,498,"$2,490.00",2021-08-02,west
1176,pink morsel,$5.00,470,"$2,350.00",2021-08-03,north
1177,pink morsel,$5.00,415,"$2,075.00",2021-08-03,south
1178,pink morsel,$5.00,450,"$2,250.00",2021-08-03,east
1179,pink morsel,$5.00,463,"$2,315.00",2021-08-03,west
1180,pink morsel,$5.00,496,"$2,480.00",2021-08-04,north
1181,pink morsel,$5.00,414,"$2,070.00",2021-08-04,south
1182,pink morsel,$5.00,490,"$2,450.00",2021-08-04,east
1183,pink morsel,$5.00,402,"$2,010.00",2021-08-04,west
1184,pink morsel,$5.00,484,"$2,420.00",2021-08-05,north
1185,pink morsel,$5.00,443,"$2,215.00",2021-08-05,south
1186,pink morsel,$5.00,426,"$2,130.00",2021-08-05,east
1187,pink morsel,$5.00,413,"$2,065.00",2021-08-05,west
1188,pink morsel,$5.00,412,"$2,060.00",2021-08-06,north
1189,pink morsel,$5.00,410,"$2,050.00",2021-08-06,south
1190,pink morsel,$5.00,494,"$2,470.00",2021-08-06,east
1191,pink morsel,$5.00,459,"$2,295.00",2021-08-06,west
1192,pink morsel,$5.00,446,"$2,230.00",2021-08-07,north
1193,pink morsel,$5.00,406,"$2,030.00",2021-08-07,south
1194,pink morsel,$5.00,462,"$2,310.00",2021-08-07,east
1195,pink morsel,$5.00,483,"$2,415.00",2021-08-07,west
1196,pink morsel,$5.00,496,"$2,480.00",2021-08-08,north
1197,pink morsel,$5.00,446,"$2,230.00",2021-08-08,south
1198,pink morsel,$5.00,472,"$2,360.00",2021-08-08,east
1199,pink morsel,$5.00,480,"$2,400.00",2021-08-08,west
1200,pink morsel,$5.00,433,"$2,165.00",2021-08-09,north
1201,pink morsel,$5.00,477,"$2,385.00",2021-08-09,south
1202,pink morsel,$5.00,448,"$2,240.00",2021-08-09,east
1203,pink morsel,$5.00,412,"$2,060.00",2021-08-09,west
1204,pink morsel,$5.00,459,"$2,295.00",2021-08-10,north
1205,pink morsel,$5.00,436,"$2,180.00",2021-08-10,south
1206,pink morsel,$5.00,415,"$2,075.00",2021-08-10,east
1207,pink morsel,$5.00,475,"$2,375.00",2021-08-10,west
1208,pink morsel,$5.00,450,"$2,250.00",2021-08-11,north
1209,pink morsel,$5.00,450,"$2,250.00",2021-08-11,south
1210,pink morsel,$5.00,469,"$2,345.00",2021-08-11,east
1211,pink morsel,$5.00,416,"$2,080.00",2021-08-11,west
1212,pink morsel,$5.00,499,"$2,495.00",2021-08-12,north
1213,pink morsel,$5.00,420,"$2,100.00",2021-08-12,south
1214,pink morsel,$5.00,486,"$2,430.00",2021-08-12,east
1215,pink morsel,$5.00,414,"$2,070.00",2021-08-12,west
1216,pink morsel,$5.00,457,"$2,285.00",2021-08-13,north
1217,pink morsel,$5.00,447,"$2,235.00",2021-08-13,south
1218,pink morsel,$5.00,496,"$2,480.00",2021-08-13,east
1219,pink morsel,$5.00,485,"$2,425.00",2021-08-13,west
1220,pink morsel,$5.00,419,"$2,095.00",2021-08-14,north
1221,pink morsel,$5.00,427,"$2,135.00",2021-08-14,south
1222,pink morsel,$5.00,466,"$2,330.00",2021-08-14,east
1223,pink morsel,$5.00,404,"$2,020.00",2021-08-14,west
1224,pink morsel,$5.00,412,"$2,060.00",2021-08-15,north
1225,pink morsel,$5.00,428,"$2,140.00",2021-08-15,south
1226,pink morsel,$5.00,494,"$2,470.00",2021-08-15,east
1227,pink morsel,$5.00,497,"$2,485.00",2021-08-15,west
1228,pink morsel,$5.00,408,"$2,040.00",2021-08-16,north
1229,pink morsel,$5.00,431,"$2,155.00",2021-08-16,south
1230,pink morsel,$5.00,424,"$2,120.00",2021-08-16,east
1231,pink morsel,$5.00,427,"$2,135.00",2021-08-16,west
1232,pink morsel,$5.00,479,"$2,395.00",2021-08-17,north
1233,pink morsel,$5.00,495,"$2,475.00",2021-08-17,south
1234,pink morsel,$5.00,472,"$2,360.00",2021-08-17,east
1235,pink morsel,$5.00,435,"$2,175.00",2021-08-17,west
1236,pink morsel,$5.00,498,"$2,490.00",2021-08-18,north
1237,pink morsel,$5.00,415,"$2,075.00",2021-08-18,south
1238,pink morsel,$5.00,465,"$2,325.00",2021-08-18,east
1239,pink morsel,$5.00,489,"$2,445.00",2021-08-18,west
1240,pink morsel,$5.00,416,"$2,080.00",2021-08-19,north
1241,pink morsel,$5.00,474,"$2,370.00",2021-08-19,south
1242,pink morsel,$5.00,445,"$2,225.00",2021-08-19,east
1243,pink morsel,$5.00,499,"$2,495.00",2021-08-19,west
1244,pink morsel,$5.00,432,"$2,160.00",2021-08-20,north
1245,pink morsel,$5.00,439,"$2,195.00",2021-08-20,south
1246,pink morsel,$5.00,463,"$2,315.00",2021-08-20,east
1247,pink morsel,$5.00,434,"$2,170.00",2021-08-20,west
1248,pink morsel,$5.00,446,"$2,230.00",2021-08-21,north
1249,pink morsel,$5.00,419,"$2,095.00",2021-08-21,south
1250,pink morsel,$5.00,410,"$2,050.00",2021-08-21,east
1251,pink morsel,$5.00,498,"$2,490.00",2021-08-21,west
1252,pink morsel,$5.00,419,"$2,095.00",2021-08-22,north
1253,pink morsel,$5.00,436,"$2,180.00",2021-08-22,south
1254,pink morsel,$5.00,415,"$2,075.00",2021-08-22,east
1255,pink morsel,$5.00,495,"$2,475.00",2021-08-22,west
1256,pink morsel,$5.00,404,"$2,020.00",2021-08-23,north
1257,pink morsel,$5.00,400,"$2,000.00",2021-08-23,south
1258,pink morsel,$5.00,442,"$2,210.00",2021-08-23,east
1259,pink morsel,$5.00,431,"$2,155.00",2021-08-23,west
1260,pink morsel,$5.00,443,"$2,215.00",2021-08-24,north
1261,pink morsel,$5.00,495,"$2,475.00",2021-08-24,south
1262,pink morsel,$5.00,453,"$2,265.00",2021-08-24,east
1263,pink morsel,$5.00,406,"$2,030.00",2021-08-24,west
1264,pink morsel,$5.00,404,"$2,020.00",2021-08-25,north
1265,pink morsel,$5.00,448,"$2,240.00",2021-08-25,south
1266,pink morsel,$5.00,400,"$2,000.00",2021-08-25,east
1267,pink morsel,$5.00,430,"$2,150.00",2021-08-25,west
1268,pink morsel,$5.00,474,"$2,370.00",2021-08-26,north
1269,pink morsel,$5.00,436,"$2,180.00",2021-08-26,south
